ID,Title,Medium_Picture,Large_Picture,Mean,Rank,Popularity,Genres,Synopsis
136660,Spy x Family: Kazoku no Shouzou,https://cdn.myanimelist.net/images/manga/3/248768.jpg,https://cdn.myanimelist.net/images/manga/3/248768l.jpg,7.93,908,5862,"Action, Comedy, Shounen","In this book of Spy x Family original prose stories, Anya attempts to make friends with her target Damian during an Eden Academy camping trip, Yuri spends his day off babysitting his niece, and Franky seeks Loid's help in winning the heart of a blind opera singer. Then, when the family sits for a portrait painting, Yor is terrified that her secret identity will be blown. And in the final story, the family is scrutinized by a pair of unseen observers... There's never been a family quite like this one!  (Source: VIZ Media)"
87375,High School DxD DX,https://cdn.myanimelist.net/images/manga/2/152737.jpg,https://cdn.myanimelist.net/images/manga/2/152737l.jpg,7.93,909,7167,"Comedy, Fantasy, Supernatural",
31651,Toaru Majutsu no Index SS,https://cdn.myanimelist.net/images/manga/2/58243.webp,https://cdn.myanimelist.net/images/manga/2/58243l.webp,7.93,913,4769,"Comedy, Shounen, Supernatural","Volume 1 (Set between volumes 13 and 14) A series of short stories set before the events of volume fourteen including how Team GROUP was formed.  Volume 2 (Set between volumes 16 and 17) A series of short stories including two separate meetings between Touma's and Mikoto's parents, two tales involving two of the Level 5s of Academy City, and other funny stories involving some of the characters.  (Source: Wikipedia)"
50117,Kyoukai no Kanata,https://cdn.myanimelist.net/images/manga/1/88513.jpg,https://cdn.myanimelist.net/images/manga/1/88513l.jpg,7.93,914,3032,"Fantasy, Slice of Life, Supernatural","The dark fantasy follows a high school sophomore named Akihito Kanbara. Although the boy appears human, he is half yōmu and invulnerable to wounds because he can heal quickly. One day, Akihito meets freshman Mirai Kuriyama when it seems she is about to jump from the school rooftop. Mirai is isolated because of her ability to manipulate blood, which is unique even among members of the spirit world. Disturbing events begin to unfold after Akihito saves Mirai.  (Source: ANN)"
10429,Kara no Kyoukai: Mirai Fukuin - The Garden of Sinners/Recalled Out Summer,https://cdn.myanimelist.net/images/manga/3/14029.webp,https://cdn.myanimelist.net/images/manga/3/14029l.webp,7.93,922,6760,"Drama, Mystery, Super Power, Supernatural","Mirai Fukuin is a side story of Kara no Kyoukai novel series. It includes two stories and three short manga chapters taking place after the events of the series.  Möbius ring It's about two psychics, Seo Shizune and Kuramitsu Meruka, who can foresee the future. Shizune was sick of her predictable boring life and Meruka became a professional bomber taking advantage of his supernatural power. When Shizune met Mikiya and when Meruka met Shiki, their immutable future started to change.  Möbius link Taking place ten years after the events of Kara no Kyoukai, Mana Ryougi, Shiki's daughter, spends the day with Kamekura Mitsuru.  Manga shorts 01_feline - Shiki takes care of a cat for Mikiya. 02_daylight - Fujino Asagami helps a friend of one of Kirie Fujou's victims get over her death. 03_say grace - Shiki asks Mikiya out on New Years."
14064,½ Prince,https://cdn.myanimelist.net/images/manga/2/83589.jpg,https://cdn.myanimelist.net/images/manga/2/83589l.jpg,7.93,923,3043,"Action, Adventure, Comedy, Fantasy, Martial Arts, Parody, Romance, Sci-Fi, Supernatural, Video Game","Set in 2100 A.D., where video games feel 99% like real life. Follow Feng Lan in her adventure as the first player to play as the opposite sex in the VRMMO ""Second Life"" to prove to her brother that she can beat the game without using the ""female benefits."" But after she offends her family in a pvp match and even meets her real life friends and acquaintances in-game, can she continue to keep herself out of trouble by keeping her identity a secret?"
109014,Kono Subarashii Sekai ni Shukufuku wo! Extra: Ano Orokamono ni mo Kyakkou wo!,https://cdn.myanimelist.net/images/manga/2/199544.webp,https://cdn.myanimelist.net/images/manga/2/199544l.webp,7.92,929,6676,"Comedy, Fantasy",
57201,Rakudai Kishi no Cavalry,https://cdn.myanimelist.net/images/manga/2/157992.jpg,https://cdn.myanimelist.net/images/manga/2/157992l.jpg,7.92,930,1104,"Action, Comedy, Ecchi, Fantasy, Romance, School, Urban Fantasy","Ikki Kurogane is a Blazer, a person who can materialize his soul as a weapon. Unlike most Blazers, however, his aptitude for magic is virtually nonexistent. Branded a talentless failure and nicknamed ""Worst One,"" he has spent his life honing his swordplay in order to become a Mage-Knight nonetheless.  Stella Vermillion is the second imperial princess of the Vermillion Empire and a powerful Rank A Blazer. Having spent her whole life undefeated in battle as a result of her incredible natural talent, she travels to Japan in search of powerful opponents, hoping to grow ever stronger and become an accomplished Mage-Knight herself.  The two meet at Hagun Academy, one of seven Mage-Knight schools in Japan, and soon realize that they share the same goal: to become a powerful Mage-Knight renowned for their hard work and skill, regardless of their level of talent. In order to reach that goal, their first step is to meet in the finals of the Seven Stars Battle Festival, a no-holds-barred tournament that gathers the strongest student knights from all seven schools across Japan, and fight for the title of Seven Stars King.  Can Ikki and Stella fight toe-to-toe with even the strongest of Blazers and achieve their dream of reaching the peak of knighthood?  (Source: Sol Press)"
8158,L Change the WorLd,https://cdn.myanimelist.net/images/manga/3/11590.webp,https://cdn.myanimelist.net/images/manga/3/11590l.webp,7.92,940,906,"Action, Drama, Horror, Mystery, Psychological","L Change the WorLd is a sequel to the Death Note movie based on the popular anime. This movie is entirely dedicated to L, and his last 23 days on Earth after having caught Kira. This is a novel version of that movie and contains many events that do not take place in the film."
142819,Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,https://cdn.myanimelist.net/images/manga/1/253859.jpg,https://cdn.myanimelist.net/images/manga/1/253859l.jpg,7.92,941,9029,"Comedy, Romance, School","I, Maehara Maki, someone who couldn't make any acquaintances or friends in high school, finally had someone to hang out with outside of school. A girl. Her name was Asanagi-san. The boys in my class called her ""the class' second cutest girl"" behind her back. On Fridays, she would refuse her best friend, Amami, ""the cutest girl in class"" invitation just to hang out in my house with me. Together, we played games, watched some movies, read some manga while eating junk foods like pizza and hamburgers, and chugging cola without a care in the world. To others, we may seem sloppy, but it was a precious, secret time together for Asanagi-san and myself.  (Source: Kakuyomu, translated)"
20777,Ouran Koukou Host Club,https://cdn.myanimelist.net/images/manga/1/33182.webp,https://cdn.myanimelist.net/images/manga/1/33182l.webp,7.92,942,6451,"Comedy, Harem, Romance, School","Host Club is a club of handsome boys at Ouran High School who entertain the girls glamorously. All of a sudden, the coolest person in club, Kyouya, turns 180 degrees and Tamaki is jealous of seeing Haruhi correspond with director of Ouran Academy. In the middle of the disturbance, suddenly all club members fell into underground world."
53537,Danganronpa Kirigiri,https://cdn.myanimelist.net/images/manga/3/107919.webp,https://cdn.myanimelist.net/images/manga/3/107919l.webp,7.92,947,4338,"Action, Horror, Mystery","The novel, titled Danganronpa Kirigiri, will focus on the character Kyouko Kirigiri, and will reveal the mysterious girl's past.  (Source: ANN)"
23942,Kimi ni Todoke,https://cdn.myanimelist.net/images/manga/1/38690.jpg,https://cdn.myanimelist.net/images/manga/1/38690l.jpg,7.91,949,4991,"Romance, School, Shoujo",
67617,Tate no Yuusha no Nariagari,https://cdn.myanimelist.net/images/manga/3/115755.webp,https://cdn.myanimelist.net/images/manga/3/115755l.webp,7.91,951,375,"Fantasy, Isekai","Stories of old tell of four otherworldly heroes—wielding the sword, spear, bow, and shield—who defended the land from wave after wave of calamity. With the fate of the world in balance, the kingdom of Melromarc summons these legendary figures; in modern-day Japan, the call is answered, and the unwitting heroes are transported to this fantasy universe.  Thrust into Melromarc and given the title of ""Shield Hero,"" otaku Naofumi Iwatani is labeled the weakest due to his lack of offensive capability and apparent inexperience. When the heroes part ways to start their journeys, he only has one willing companion: the beautiful princess Malty Melromarc. However, she soon betrays him, steals all his money, and accuses him of taking advantage of her.  For his alleged crimes, Naofumi is branded a criminal and made outcast of society. With hatred filling his heart, he sets out alone, vowing vengeance against those who wronged him.  [Written by MAL Rewrite]"
127114,One Piece Novel: A,https://cdn.myanimelist.net/images/manga/2/232216.webp,https://cdn.myanimelist.net/images/manga/2/232216l.webp,7.91,963,4704,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power","Washed up on the shores of a deserted island at the edge of the East Blue Sea, two men from different backgrounds unite in their shared thirst for adventure. One of them, Portgaz D. Ace, will follow in his infamous father’s footsteps as the fearless captain of a pirate crew. The other, Masked Deuce, becomes the reluctant first member of Ace’s Spade Pirates. Survival is not enough for these seafaring buccaneers, as together they seek treasure, excitement, and a route to the New World.  (Source: Viz Media)"
15486,Decoration Disorder Disconnection,https://cdn.myanimelist.net/images/manga/1/22535.jpg,https://cdn.myanimelist.net/images/manga/1/22535l.jpg,7.91,975,7654,"Horror, Mythology, Supernatural","In a certain part of Japan, there is a syndrome known as Abnormal Agonist Syndrome. A bizarre illness that blurs the line between physical and mental, it primarily affects people who are already in a debilitated state—those who are suicidal, paranoid, abused, and so on. Anyone with the syndrome faces incomprehensible conditions and, even worse, undergo horrifying changes."
